data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8663543,324,GUI2121,2121,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Guinea),,6,,,0,60,Western Africa,Guinea,Conakry,Conakry,Kaloum,Conakry,9.5091,-13.7122,1,RFI,International,"On 23 November 2021, around a hundred of residents demonstrated in Conakry city (Kaloum, Conakry), demanding justice during the funeral of a young woman who died after being gang-raped by 3 doctors. [size=around 100]",0,1638225129,GIN,"[{'translation_text': ""Le 23 novembre 2021, une centaine de résidents ont manifesté dans la ville de Conakry (Kaloum, Conakry), exigeant la justice lors des funérailles d'une jeune femme décédée après avoir été violée par trois médecins en bande. [taille=environ 100]""}]"
8663551,566,NIG22701,22701,23/11/2021,2021,2,Strategic developments,Change to group/activity,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,,,0,20,Western Africa,Nigeria,Niger,Borgu,,New Bussa,9.8831,4.5094,2,Sahara Reporters,Regional,"Movement of forces: Around 23 November 2021, ISWAP/Boko Haram militants moved into Borgu LGA (Borgu, Niger), coded as New Bussa, according to the secretary to the Niger state government. He claimed the militants are making efforts to establish a caliphate in the area.",0,1638225129,NGA,"[{'translation_text': ""Mouvement des forces : Vers le 23 novembre 2021, des militants de l'ISWAP/Boko Haram ont pénétré dans la LGA de Borgu (Borgou, Niger) sous le code New Bussa, selon le secrétaire du gouvernement de l'État du Niger, qui affirme que les militants s'efforcent d'établir un caliph dans la région.""}]"
8663554,566,NIG22697,22697,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Taraba,Jalingo,,Jalingo,8.8833,11.3667,1,Sahara Reporters,Regional,"On 23 November 2021, youths in Jalingo (Jalingo, Taraba) protested over the death of a man who was shot by the police. The protesters demanded justice. [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 23 novembre 2021, des jeunes de Jalingo (Jalingo, Taraba) ont protesté contre la mort d'un homme qui avait été abattu par la police.""}]"
8663581,768,TOG494,494,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Togo),Labour Group (Togo),6,,,0,60,Western Africa,Togo,Maritime,Lome Commune,,Lome,6.1287,1.2215,1,Togo Actualite,National,"On 23 November 2021, workers of the CIMCO private company demonstrated for the second day in a row, in Lome city (Lome Commune, Maritime) to demand their severance payment. [size=no report]",0,1638225129,TGO,"[{'translation_text': 'Le 23 novembre 2021, des travailleurs de la société privée CIMCO ont manifesté pour la deuxième journée consécutive dans la ville de Lomé (Communauté de Lomé, Maritimes) pour réclamer leur indemnité de départ. [dimension=pas de rapport]'}]"
8663616,466,MLI5901,5901,23/11/2021,2021,1,Strategic developments,Looting/property destruction,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Mali),Government of Mali (2021-),7,27,Western Africa,Mali,Mopti,Bandiagara,Bandiagara,Bandiagara,14.3493,-3.6102,2,Twitter,New media,"Looting: On 23 November 2021, suspected Katiba Macina (JNIM) militants seized a vehicle belonging to a state institution on the road between Bandiagara (Bandiagara, Mopti) and Sevare (Mopti, Mopti).",0,1638225129,MLI,"[{'translation_text': ""Vol : Le 23 novembre 2021, des militants présumés du Katiba Macina (JNIM) ont saisi un véhicule appartenant à une institution d'État sur la route entre Bandiagara (Bandiagara, Mopti) et Sevare (Mopti, Mopti).""}]"
8663621,466,MLI5902,5902,23/11/2021,2021,1,Battles,Armed clash,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Dan Na Ambassagou,,4,24,Western Africa,Mali,Mopti,Bandiagara,Doucoumbo,Songho,14.3711,-3.709,2,Twitter,New media,"On 23 November 2021, presumed Katiba Macina (JNIM) militants attacked a Dana Ambassagou checkpoint near the village of Songho (Bandiagara, Mopti). Two militiamen were killed.",2,1638225129,MLI,"[{'translation_text': 'Le 23 novembre 2021, des militants présumés du Katiba Macina (JNIM) ont attaqué un poste de contrôle Dana Ambassagou près du village de Songho (Bandiagara, Mopti) et deux miliciens ont été tués.'}]"
8663656,854,BFO5822,5822,23/11/2021,2021,1,Violence against civilians,Attack,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Burkina Faso),Catholic Christian Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Kossi,Nouna,Nouna,12.7384,-3.8677,2,Undisclosed Source,Local partner-Other,"On 23 November 2021, presumed Katiba Macina (JNIM) militants attacked a Catholic convent near the town of Nouna (Nouna, Kossi). The militants fired gunshots, damaged the building and vehicles, and seized materiel. Four nuns present escaped unharmed.",0,1638225130,BFA,"[{'translation_text': ""Le 23 novembre 2021, des militants présumés de Katiba Macina (JNIM) ont attaqué un couvent catholique près de la ville de Nouna (Nouna, Kossi), tirant des coups de feu, endommagant l'immeuble et les véhicules et saisissant du matériel. Quatre religieuses présentes n'ont pas été blessées.""}]"
8663671,854,BFO5820,5820,23/11/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-) Gendarmerie,Civilians (Burkina Faso),1,12,Western Africa,Burkina Faso,Est,Kompienga,Kompienga,Koalou,11.0231,0.9387,1,Undisclosed Source,Local partner-Other,"Property destruction: On 23 November 2021, presumed JNIM militants burned a civilian house and an unmanned gendarmerie in the village of Koalou (Kompienga, Kompienga).",0,1638225130,BFA,"[{'translation_text': 'Destruction de biens : Le 23 novembre 2021, des militants présumés du JNIM ont incendié une maison civile et une gendarmerie sans pilote dans le village de Koalou (Kompienga, Kompienga).'}]"
8673424,854,BFO5848,5848,23/11/2021,2021,1,Violence against civilians,Attack,Military Forces of Burkina Faso (2015-),,1,Civilians (Burkina Faso),Fulani Ethnic Group (Burkina Faso); Pastoralists (Burkina Faso),7,17,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,1,Kisal; CISC Collectif contre l'impunite et la stigmatisation des communautes; Facebook,New media,"On 23 November 2021, Burkinabe forces extrajudicially killed at least 16 people, a majority from the Fulani community of various professions, in the town of Djigoue (Djigoue, Poni).",16,1638831647,BFA,"[{'translation_text': 'Le 23 novembre 2021, dans la ville de Djigoue (Djigoue, Poni), les forces burkinabè ont tué extrajudiciairement au moins 16 personnes, en majorité des Fulani de diverses professions.'}]"
8687407,466,MLI5928,5928,23/11/2021,2021,2,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Dawsahak Ethnic Group (Mali); Pastoralists (Mali),7,37,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Tagalalte,15.4389,2.7056,2,Signal,New media,"Around 23 November 2021 (as reported), unknown gunmen abducted a pastoralist man from the Dawsahak community in the area of Tagalalte (Anderamboukane, Menaka).",0,1639431633,MLI,"[{'translation_text': 'Vers le 23 novembre 2021, des hommes armés inconnus ont enlevé un pastoraliste de la communauté Dawsahak dans la région de Tagalalte (Anderamboukane, Menaka).'}]"
8968367,854,BFO5821,5821,23/11/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-) Gendarmerie,Civilians (Burkina Faso); Labour Group (Burkina Faso),1,12,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Nadiagou,11.1574,0.8333,1,Undisclosed Source,Local partner-Other,"Property destruction: On 23 November 2021, presumed JNIM militants burned civilian houses, shops, and an unmanned gendarmerie in the village of Nadiagou (Pama, Kompienga).",0,1648594102,BFA,"[{'translation_text': 'Destruction de biens : Le 23 novembre 2021, des militants présumés du JNIM ont incendié des maisons civiles, des magasins et une gendarmerie sans pilote dans le village de Nadiagou (Pama, Kompienga).'}]"
8662947,854,BFO5816,5816,22/11/2021,2021,1,Battles,Armed clash,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Police Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Boucle du Mouhoun,Banwa,Sanaba,Sanaba,12.4087,-3.811,1,Undisclosed Source; AIB (Burkina Faso),Local partner-Other,"On 22 November 2021, presumed Katiba Macina (JNIM) militants attacked the police station in the town of Sanaba (Sanaba, Banwa). The militants severely damaged the facility. The air force made a show of force to deter the militants. There were no casualties.",0,1638225128,BFA,"[{'translation_text': ""Le 22 novembre 2021, des militants présumés du Katiba Macina (JNIM) ont attaqué le poste de police de la ville de Sanaba (Sanaba, Banwa). Les militants ont gravement endommagé l'installation.""}]"
8662948,854,BFO5817,5817,22/11/2021,2021,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Tougan,Tougan,13.0725,-3.0694,1,Facebook; Twitter; Radio Omega,New media-National,"On 22 November 2021, a number of people demonstrated in the town of Tougan (Tougan, Sourou). The demonstrators denounced the security situation. [size=no report]",0,1638225128,BFA,"[{'translation_text': 'Le 22 novembre 2021, un certain nombre de personnes ont manifesté dans la ville de Tougan (Tougan, Sourou), dénonçant la situation en matière de sécurité.'}]"
8662993,288,GHA1312,1312,22/11/2021,2021,1,Protests,Peaceful protest,Protesters (Ghana),UKF: United Krobo Foundation,6,,,0,60,Western Africa,Ghana,Eastern,Yilo Krobo,,Somanya,6.1055,-0.015,1,3 News; Chronicle (Ghana); Ghana Web; My Joy Online,National,"On 22 November 2021, thousands of residents led by the United Krobo Foundation demonstrated in Somanya town (Yilo Krobo, Eastern) against what they described as 'killer electricity bills' and against the introduction of prepaid meters in their district. [size=thousands]",0,1638225128,GHA,"[{'translation_text': ""Le 22 novembre 2021, des milliers de résidents dirigés par la United Krobo Foundation ont manifesté dans la ville de Somanya (Yilo Krobo, Est) contre ce qu'ils ont qualifié de « factures d'électricité tuées » et contre l'introduction de compteurs prépayés dans leur district. [dimension=en milliers]""}]"
8663012,466,MLI5896,5896,22/11/2021,2021,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Radio Guintan; Facebook,New media-National,"On 22 November 2021, a number of people demonstrated in the town of Kidal (Kidal, Kidal). The reason for the demonstration is unclear. [size=no report]",0,1638225128,MLI,"[{'translation_text': 'Le 22 novembre 2021, un certain nombre de personnes ont manifesté dans la ville de Kidal (Kidal, Kidal).'}]"
8663013,466,MLI5897,5897,22/11/2021,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-),MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-); Military Forces of France (2017-),1,12,Western Africa,Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,UN MINUSMA; Twitter,Other-New media,"On 22 November 2021, presumed JNIM militants fired rockets against the joint camp of Malian, MINUSMA, and French forces in the town of Menaka (Menaka, Menaka). There were no casualties or material damages.",0,1638225128,MLI,"[{'translation_text': 'Le 22 novembre 2021, des militants présumés du JNIM ont tiré des roquettes contre le camp commun du Mali, de la MINUSMA et des forces françaises dans la ville de Menaka (Menaka, Menaka).'}]"
8663067,566,NIG22690,22690,22/11/2021,2021,1,Battles,Armed clash,IPOB: Indigenous Peoples of Biafra,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Imo,Oru East,,Awo-Omamma,5.6811,6.9418,1,Daily Post (Nigeria); Nigeria Punch; EONS Intelligence; Daily Independent (Nigeria); Guardian (Nigeria),National,"On 22 November 2021, suspected IPOB militants clashed with soldiers while trying to enforce a sit in order in Awo-Omamma (Oru East, Imo). One soldier and one militant were killed, the militants were successfully dispersed.",2,1638225128,NGA,"[{'translation_text': ""Le 22 novembre 2021, des militants présumés de l'IPOB ont eu des affrontements avec des soldats alors qu'ils tentaient de faire respecter l'ordre à Awo-Omamma (Oru-Est, Imo), un soldat et un militant ayant été tués, les militants ont été dispersés avec succès.""}]"
8663068,566,NIG22691,22691,22/11/2021,2021,1,Strategic developments,Looting/property destruction,Military Forces of Nigeria (2015-),,1,Civilians (Nigeria),Labour Group (Nigeria),7,17,Western Africa,Nigeria,Imo,Oru East,,Awo-Omamma,5.6811,6.9418,1,Daily Post (Nigeria); Daily Independent (Nigeria); EONS Intelligence; Nigeria Punch,National,"Property destruction: On 22 November 2021, soldiers burnt down several properties including shops and houses in Awo-Omamma (Oru East, Imo) in revenge of their colleague that was killed by unidentified armed men in the community [event coded separately], other sources report the arson as an act by IPOB militants enforcing a sit in order while IPOB has denied any links with the act.",0,1638225128,NGA,"[{'translation_text': ""Destruction de biens : Le 22 novembre 2021, des soldats ont incendié plusieurs propriétés, y compris des magasins et des maisons à Awo-Omamma (Oru-Est, Imo) en vengeance de leur collègue qui a été tué par des hommes armés non identifiés dans la communauté [événement codé séparément], d'autres sources font état de l'incendie""}]"
8663069,566,NIG22693,22693,22/11/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,2,Premium Times (Nigeria); Vanguard (Nigeria),National,"On 22 November 2021, a Zamfara militia abducted travellers along the Gusau-Tsafe-Funtua road. The victims were rescued by the police [no reports about a clash]. Location coded as Gusau (Gusau, Zamfara).",0,1638225128,NGA,"[{'translation_text': ""Le 22 novembre 2021, une milice zamfara a enlevé des voyageurs le long de la route Gusau-Tsafe-Funtua et les victimes ont été sauvées par la police [aucun affrontement n'a été signalé].""}]"
8663070,566,NIG22694,22694,22/11/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Igbo Ethnic Group (Nigeria),7,37,Western Africa,Nigeria,Ondo,Ose,,Ifon,6.9241,5.776,1,Daily Champion; Vanguard (Nigeria),National,"On 22 November 2021, unidentified armed men abducted an Igbo ethnic chief in Ifon (Ose, Ondo). The abductors took an undisclosed amount of money from the victim's car, victim is also resident in the community where he was abducted. The abductors demanded for 100 million naira as ransom; the victim was released on 26 November after an undisclosed amount was paid.",0,1638225128,NGA,"[{'translation_text': ""Le 22 novembre 2021, des hommes armés non identifiés ont enlevé un chef ethnique igbo à Ifon (Ose, Ondo). Les enlèveurs ont pris une somme d'argent non divulguée de la voiture de la victime, qui réside également dans la communauté où il a été enlevé.""}]"
